identifier,tm_arrival,tm_service1,tm_service2,tm_arrival_queue1,tm_start_service1,tm_end_service1,tm_arrival_queue2,tm_start_service2,tm_end_service2
8898, 44407.961601, 0.192466, 0.183002, 44407.961601, 44407.961601, 44408.154068, 44408.154068, 44408.154068, 44408.337070
8899, 44411.707290, 0.881904, 2.495455, 44411.707290, 44411.707290, 44412.589194, 44412.589194, 44412.589194, 44415.572478
8900, 44413.672930, 0.294521, 0.805279, 44413.672930, 44413.672930, 44413.967451, 44413.967451, 44415.572478, 44416.377757
8901, 44414.533558, 0.193309, 0.997330, 44414.533558, 44414.533558, 44414.726867, 44414.726867, 44416.377757, 44418.571354
8902, 44416.599986, 0.131529, 0.675918, 44416.599986, 44416.599986, 44416.731515, 44416.731515, 44418.571354, 44419.398096
8903, 44416.703610, 1.064738, 0.865426, 44416.703610, 44416.731515, 44417.796253, 44417.796253, 44419.398096, 44420.263522
8904, 44418.962921, 0.150823, 0.175990, 44418.962921, 44418.962921, 44419.113745, 44419.113745, 44420.263522, 44420.439512
8905, 44422.753867, 1.112887, 1.655007, 44422.753867, 44422.753867, 44423.866754, 44423.866754, 44423.866754, 44425.521761
8906, 44433.027270, 2.386776, 1.679922, 44433.027270, 44433.027270, 44435.414046, 44435.414046, 44435.414046, 44437.093968
8907, 44438.841015, 3.646735, 0.524674, 44438.841015, 44438.841015, 44442.487750, 44442.487750, 44446.700010, 44447.224684
8908, 44439.432582, 0.402219, 0.028589, 44439.432582, 44442.487750, 44442.889969, 44442.889969, 44447.224684, 44447.253273
8909, 44440.231937, 0.597648, 1.053749, 44440.231937, 44442.889969, 44443.487617, 44443.487617, 44447.253273, 44448.307021
8910, 44443.026097, 1.689611, 0.311231, 44443.026097, 44443.487617, 44445.177228, 44445.177228, 44448.307021, 44448.618252
8911, 44444.115060, 0.720706, 1.084738, 44444.115060, 44445.177228, 44445.897934, 44445.897934, 44448.618252, 44449.702990
8912, 44444.256284, 0.802076, 0.320234, 44444.256284, 44445.897934, 44446.700010, 44446.700010, 44449.702990, 44450.023224
8913, 44452.430444, 1.591021, 0.190387, 44452.430444, 44452.430444, 44454.021465, 44454.021465, 44456.375131, 44456.565519
8914, 44452.529023, 2.353666, 3.049064, 44452.529023, 44454.021465, 44456.375131, 44456.375131, 44456.565519, 44459.614583
8915, 44461.409131, 0.455033, 0.471896, 44461.409131, 44461.409131, 44461.864164, 44461.864164, 44461.864164, 44463.695823
8916, 44462.187163, 1.359763, 0.609337, 44462.187163, 44462.187163, 44463.546925, 44463.546925, 44463.695823, 44464.305160
8917, 44480.567652, 0.029027, 2.524189, 44480.567652, 44480.567652, 44480.596680, 44480.596680, 44480.596680, 44483.120869
8918, 44485.197766, 0.563436, 0.227522, 44485.197766, 44485.197766, 44485.761202, 44485.761202, 44485.761202, 44485.988724
8919, 44491.837572, 0.811174, 0.247060, 44491.837572, 44491.837572, 44492.648746, 44492.648746, 44492.879446, 44493.126506
8920, 44492.422959, 0.230700, 0.789066, 44492.422959, 44492.648746, 44492.879446, 44492.879446, 44493.126506, 44493.915572
8921, 44502.329239, 0.496006, 0.850956, 44502.329239, 44502.329239, 44502.825245, 44502.825245, 44502.825245, 44503.676201
8922, 44511.466971, 5.752586, 1.959124, 44511.466971, 44511.466971, 44517.219557, 44517.219557, 44517.227257, 44519.186381
8923, 44516.759018, 0.007700, 0.051878, 44516.759018, 44517.219557, 44517.227257, 44517.227257, 44519.186381, 44519.238260
8924, 44520.247555, 0.941812, 0.984184, 44520.247555, 44520.247555, 44521.189367, 44521.189367, 44521.189367, 44522.173552
8925, 44526.639047, 2.105300, 0.991707, 44526.639047, 44526.639047, 44528.744346, 44528.744346, 44529.002747, 44529.994455
8926, 44526.668776, 0.258401, 0.632083, 44526.668776, 44528.744346, 44529.002747, 44529.002747, 44529.994455, 44530.626537
8927, 44531.156621, 1.655405, 2.561679, 44531.156621, 44531.156621, 44532.812026, 44532.812026, 44532.812026, 44535.373705
8928, 44540.556498, 0.270386, 0.775670, 44540.556498, 44540.556498, 44540.826884, 44540.826884, 44540.826884, 44541.602554
8929, 44542.763772, 0.173077, 0.687165, 44542.763772, 44542.763772, 44542.936849, 44542.936849, 44542.936849, 44543.718450
8930, 44543.336840, 0.094436, 2.842635, 44543.336840, 44543.336840, 44543.431276, 44543.431276, 44543.718450, 44547.577352
8931, 44546.068044, 1.016267, 1.925634, 44546.068044, 44546.068044, 44547.084311, 44547.084311, 44547.577352, 44549.502986
8932, 44552.561375, 6.374295, 0.201707, 44552.561375, 44552.561375, 44558.935670, 44558.935670, 44561.501878, 44561.703586
8933, 44553.128905, 1.184639, 2.180246, 44553.128905, 44558.935670, 44560.120309, 44560.120309, 44561.703586, 44564.495915
8934, 44554.282570, 0.857876, 1.020808, 44554.282570, 44560.120309, 44560.978185, 44560.978185, 44564.495915, 44565.516724
8935, 44555.080784, 0.523693, 1.123194, 44555.080784, 44560.978185, 44561.501878, 44561.501878, 44565.516724, 44566.639918
8936, 44563.052244, 0.503482, 0.647447, 44563.052244, 44563.052244, 44563.555727, 44563.555727, 44566.639918, 44567.287365
8937, 44563.377031, 0.108601, 0.007839, 44563.377031, 44563.555727, 44563.664328, 44563.664328, 44567.287365, 44567.295204
8938, 44569.178191, 0.056730, 0.213839, 44569.178191, 44569.178191, 44569.234921, 44569.234921, 44569.234921, 44569.448760
8939, 44571.460327, 0.609917, 0.021218, 44571.460327, 44571.460327, 44572.070244, 44572.070244, 44572.070244, 44572.091461
8940, 44578.508986, 0.169528, 1.520716, 44578.508986, 44578.508986, 44578.678514, 44578.678514, 44578.678514, 44580.199230
8941, 44595.183706, 1.436185, 1.559364, 44595.183706, 44595.183706, 44596.619891, 44596.619891, 44599.343167, 44600.902532
8942, 44595.791976, 2.545178, 0.126778, 44595.791976, 44596.619891, 44599.165069, 44599.165069, 44600.902532, 44601.029310
8943, 44597.679171, 0.178098, 0.405796, 44597.679171, 44599.165069, 44599.343167, 44599.343167, 44601.029310, 44601.435106
8944, 44605.986129, 2.466767, 1.493780, 44605.986129, 44605.986129, 44608.452896, 44608.452896, 44609.802740, 44611.296521
8945, 44607.533440, 0.391742, 0.091716, 44607.533440, 44608.452896, 44608.844638, 44608.844638, 44611.296521, 44611.388237
8946, 44608.744566, 0.958103, 0.296816, 44608.744566, 44608.844638, 44609.802740, 44609.802740, 44611.388237, 44611.685053
8947, 44617.470223, 0.757478, 2.843928, 44617.470223, 44617.470223, 44618.227701, 44618.227701, 44618.227701, 44621.071629
8948, 44639.216032, 0.850075, 2.574846, 44639.216032, 44639.216032, 44640.066108, 44640.066108, 44640.066108, 44642.640953
8949, 44643.285612, 0.499290, 1.003351, 44643.285612, 44643.285612, 44643.784903, 44643.784903, 44643.784903, 44644.788254
8950, 44644.914601, 2.243279, 0.886701, 44644.914601, 44644.914601, 44647.157879, 44647.157879, 44647.157879, 44651.136814
8951, 44647.456793, 0.954249, 1.259866, 44647.456793, 44647.456793, 44648.411041, 44648.411041, 44651.136814, 44652.396680
8952, 44648.389226, 2.137984, 0.092313, 44648.389226, 44648.411041, 44650.549026, 44650.549026, 44652.396680, 44652.488992
8953, 44655.564281, 0.410768, 0.506974, 44655.564281, 44655.564281, 44655.975049, 44655.975049, 44655.975049, 44656.482024
8954, 44662.988759, 2.404725, 3.123746, 44662.988759, 44662.988759, 44665.393484, 44665.393484, 44665.393484, 44668.517230
8955, 44673.390809, 0.128266, 0.126820, 44673.390809, 44673.390809, 44673.519075, 44673.519075, 44673.519075, 44676.377139
8956, 44673.525623, 2.731244, 0.350653, 44673.525623, 44673.525623, 44676.256867, 44676.256867, 44676.377139, 44676.727792
8957, 44677.653092, 0.276827, 0.036273, 44677.653092, 44677.653092, 44677.929919, 44677.929919, 44677.929919, 44677.966192
8958, 44678.858710, 0.322406, 1.182624, 44678.858710, 44678.858710, 44679.181116, 44679.181116, 44679.181116, 44680.363739
8959, 44680.942981, 0.555189, 0.727470, 44680.942981, 44680.942981, 44681.498170, 44681.498170, 44681.498170, 44682.225640
8960, 44688.627535, 2.492482, 0.121817, 44688.627535, 44688.627535, 44691.120018, 44691.120018, 44691.193923, 44691.315740
8961, 44689.693709, 0.073906, 1.910075, 44689.693709, 44691.120018, 44691.193923, 44691.193923, 44691.315740, 44693.225816
8962, 44694.778987, 1.491014, 0.306164, 44694.778987, 44694.778987, 44696.270002, 44696.270002, 44696.270002, 44696.576166
8963, 44700.093759, 0.391909, 0.371466, 44700.093759, 44700.093759, 44700.485667, 44700.485667, 44700.485667, 44700.857134
8964, 44715.499547, 1.043581, 0.063165, 44715.499547, 44715.499547, 44716.543128, 44716.543128, 44716.543128, 44716.606293
8965, 44722.961398, 0.672172, 0.143724, 44722.961398, 44722.961398, 44723.633570, 44723.633570, 44723.633570, 44723.777294
8966, 44731.100303, 1.713347, 0.479106, 44731.100303, 44731.100303, 44732.813650, 44732.813650, 44732.813650, 44733.292755
8967, 44734.892474, 0.749870, 0.029756, 44734.892474, 44734.892474, 44735.642344, 44735.642344, 44735.642344, 44735.672100
8968, 44735.926247, 0.060031, 1.124099, 44735.926247, 44735.926247, 44735.986278, 44735.986278, 44735.986278, 44737.110376
8969, 44738.698074, 1.455733, 1.237997, 44738.698074, 44738.698074, 44740.153807, 44740.153807, 44740.153807, 44741.391804
8970, 44742.684945, 1.335672, 0.110507, 44742.684945, 44742.684945, 44744.020617, 44744.020617, 44744.020617, 44744.131124
8971, 44748.357478, 1.182377, 0.200584, 44748.357478, 44748.357478, 44749.539855, 44749.539855, 44749.539855, 44749.740439
8972, 44753.036236, 0.103158, 1.415356, 44753.036236, 44753.036236, 44753.139394, 44753.139394, 44753.139394, 44754.554750
8973, 44755.540430, 2.201891, 1.261284, 44755.540430, 44755.540430, 44757.742320, 44757.742320, 44759.524765, 44760.786048
8974, 44757.081984, 1.637701, 4.720374, 44757.081984, 44757.742320, 44759.380021, 44759.380021, 44760.786048, 44766.425712
8975, 44758.002986, 0.144744, 3.356775, 44758.002986, 44759.380021, 44759.524765, 44759.524765, 44766.425712, 44770.832793
8976, 44763.921311, 0.919290, 1.678001, 44763.921311, 44763.921311, 44764.840600, 44764.840600, 44770.832793, 44772.510794
8977, 44769.105116, 1.050306, 0.844058, 44769.105116, 44769.105116, 44770.155422, 44770.155422, 44772.510794, 44773.354852
8978, 44774.918830, 1.216109, 0.386043, 44774.918830, 44774.918830, 44776.134940, 44776.134940, 44776.134940, 44776.520983
8979, 44777.249107, 2.580601, 0.122498, 44777.249107, 44777.249107, 44779.829708, 44779.829708, 44780.212479, 44780.334978
8980, 44778.770928, 0.382771, 0.031658, 44778.770928, 44779.829708, 44780.212479, 44780.212479, 44780.334978, 44780.366636
8981, 44785.900708, 0.316525, 0.246173, 44785.900708, 44785.900708, 44786.217232, 44786.217232, 44786.217232, 44786.463405
8982, 44793.329014, 0.050905, 0.676829, 44793.329014, 44793.329014, 44793.379919, 44793.379919, 44793.379919, 44794.056748
8983, 44796.369520, 0.632308, 0.080934, 44796.369520, 44796.369520, 44797.001828, 44797.001828, 44797.001828, 44797.082762
8984, 44801.102033, 0.303609, 3.064486, 44801.102033, 44801.102033, 44801.405642, 44801.405642, 44801.405642, 44804.587490
8985, 44803.440223, 0.117362, 0.363870, 44803.440223, 44803.440223, 44803.557585, 44803.557585, 44804.587490, 44804.951360
8986, 44809.492646, 0.036521, 0.161211, 44809.492646, 44809.492646, 44809.529167, 44809.529167, 44809.529167, 44809.690378
8987, 44818.523610, 1.201965, 0.456837, 44818.523610, 44818.523610, 44819.725575, 44819.725575, 44819.725575, 44820.182412
8988, 44824.351110, 0.601620, 0.170763, 44824.351110, 44824.351110, 44824.952730, 44824.952730, 44824.952730, 44825.123492
8989, 44827.944282, 1.146145, 1.392399, 44827.944282, 44827.944282, 44829.090427, 44829.090427, 44829.090427, 44830.482826
8990, 44831.012802, 0.199808, 0.046037, 44831.012802, 44831.012802, 44831.212610, 44831.212610, 44831.212610, 44831.258647
8991, 44836.153380, 0.084405, 1.070158, 44836.153380, 44836.153380, 44836.237785, 44836.237785, 44836.237785, 44837.307943
8992, 44841.847598, 0.145616, 0.681058, 44841.847598, 44841.847598, 44841.993214, 44841.993214, 44841.993214, 44842.674272
8993, 44845.938083, 0.165631, 0.186508, 44845.938083, 44845.938083, 44846.103714, 44846.103714, 44846.103714, 44846.290222
8994, 44850.841460, 0.004370, 0.386875, 44850.841460, 44850.841460, 44850.845830, 44850.845830, 44850.845830, 44851.232705
8995, 44851.349346, 0.094088, 0.500811, 44851.349346, 44851.349346, 44851.443434, 44851.443434, 44851.443434, 44851.944246
8996, 44866.507752, 0.910767, 0.458126, 44866.507752, 44866.507752, 44867.418519, 44867.418519, 44867.418519, 44867.876644
8997, 44874.329431, 1.221057, 1.352673, 44874.329431, 44874.329431, 44875.550488, 44875.550488, 44875.550488, 44878.095885
8998, 44876.670879, 1.192724, 2.760084, 44876.670879, 44876.670879, 44877.863604, 44877.863604, 44878.095885, 44883.591488
8999, 44880.807846, 0.270883, 0.210050, 44880.807846, 44880.807846, 44881.078729, 44881.078729, 44883.591488, 44883.801538
9000, 44881.050251, 0.940869, 0.903565, 44881.050251, 44881.078729, 44882.019598, 44882.019598, 44883.801538, 44884.705103
9001, 44881.260760, 0.713551, 0.004363, 44881.260760, 44882.019598, 44882.733149, 44882.733149, 44884.705103, 44884.709466
9002, 44882.704495, 0.810216, 2.700053, 44882.704495, 44882.733149, 44883.543365, 44883.543365, 44884.709466, 44887.409519
9003, 44888.555600, 0.407333, 3.429572, 44888.555600, 44888.555600, 44888.962934, 44888.962934, 44888.962934, 44892.392506
9004, 44898.113309, 0.441232, 0.150654, 44898.113309, 44898.113309, 44898.554542, 44898.554542, 44898.554542, 44898.705195
9005, 44902.208969, 0.508168, 0.682427, 44902.208969, 44902.208969, 44902.717138, 44902.717138, 44902.717138, 44903.399565
9006, 44906.006823, 0.992806, 0.702951, 44906.006823, 44906.006823, 44906.999628, 44906.999628, 44906.999628, 44907.702580
9007, 44908.580234, 0.769421, 0.024361, 44908.580234, 44908.580234, 44909.349655, 44909.349655, 44909.349655, 44909.374016
9008, 44909.461522, 0.292521, 0.372074, 44909.461522, 44909.461522, 44909.754042, 44909.754042, 44909.754042, 44914.475756
9009, 44910.091346, 4.349639, 0.350363, 44910.091346, 44910.091346, 44914.440985, 44914.440985, 44914.475756, 44914.826119
9010, 44917.241109, 2.268946, 0.363464, 44917.241109, 44917.241109, 44919.510055, 44919.510055, 44919.510055, 44919.873519
9011, 44930.362198, 0.101048, 0.284510, 44930.362198, 44930.362198, 44930.463246, 44930.463246, 44930.463246, 44930.747756
9012, 44933.427258, 0.318593, 3.828077, 44933.427258, 44933.427258, 44933.745850, 44933.745850, 44933.745850, 44937.573927
9013, 44938.813160, 1.121752, 2.683567, 44938.813160, 44938.813160, 44939.934913, 44939.934913, 44939.934913, 44942.618480
9014, 44951.106879, 1.801780, 0.864169, 44951.106879, 44951.106879, 44952.908659, 44952.908659, 44954.033783, 44954.897952
9015, 44951.579057, 1.125124, 0.980395, 44951.579057, 44952.908659, 44954.033783, 44954.033783, 44954.897952, 44955.878347
9016, 44958.937914, 1.097402, 0.307577, 44958.937914, 44958.937914, 44960.035316, 44960.035316, 44960.035316, 44960.342893
9017, 44963.734125, 0.524460, 0.897999, 44963.734125, 44963.734125, 44964.258585, 44964.258585, 44964.258585, 44965.156584
9018, 44968.298573, 0.036590, 0.659393, 44968.298573, 44968.298573, 44968.335163, 44968.335163, 44968.335163, 44968.994556
9019, 44970.028947, 1.964164, 0.677998, 44970.028947, 44970.028947, 44971.993111, 44971.993111, 44971.993111, 44972.671109
9020, 44975.787325, 0.803684, 0.225528, 44975.787325, 44975.787325, 44976.591009, 44976.591009, 44976.591009, 44976.816537
9021, 44983.706121, 1.581547, 0.444536, 44983.706121, 44983.706121, 44985.287668, 44985.287668, 44991.306862, 44991.751398
9022, 44984.304873, 3.137009, 5.069558, 44984.304873, 44985.287668, 44988.424677, 44988.424677, 44991.751398, 44996.820956
9023, 44988.117589, 2.476945, 0.088697, 44988.117589, 44988.424677, 44990.901622, 44990.901622, 44996.820956, 44996.909653
9024, 44988.651425, 0.405240, 2.902928, 44988.651425, 44990.901622, 44991.306862, 44991.306862, 44996.909653, 45001.444946
9025, 44998.952524, 1.632365, 2.421184, 44998.952524, 44998.952524, 45000.584889, 45000.584889, 45001.444946, 45004.716055
9026, 45002.495216, 0.849925, 0.654691, 45002.495216, 45002.495216, 45003.345141, 45003.345141, 45004.716055, 45005.370746
9027, 45010.745622, 0.112605, 1.829284, 45010.745622, 45010.745622, 45010.858227, 45010.858227, 45010.858227, 45012.687511
9028, 45013.040629, 1.367047, 0.060681, 45013.040629, 45013.040629, 45014.407676, 45014.407676, 45016.076750, 45016.137431
9029, 45013.708733, 0.234982, 0.814812, 45013.708733, 45014.407676, 45014.642658, 45014.642658, 45016.137431, 45016.952244
9030, 45013.920658, 1.153287, 0.148118, 45013.920658, 45014.642658, 45015.795945, 45015.795945, 45016.952244, 45017.348819
9031, 45015.573673, 0.280806, 0.214568, 45015.573673, 45015.795945, 45016.076750, 45016.076750, 45017.348819, 45017.563387
9032, 45016.973788, 0.248458, 2.534683, 45016.973788, 45016.973788, 45017.222246, 45017.222246, 45017.563387, 45020.098070
9033, 45021.082692, 1.258146, 1.336008, 45021.082692, 45021.082692, 45022.340838, 45022.340838, 45023.920695, 45026.714212
9034, 45021.192585, 1.579856, 0.440947, 45021.192585, 45022.340838, 45023.920695, 45023.920695, 45026.714212, 45027.155159
9035, 45024.868378, 1.457509, 3.835682, 45024.868378, 45024.868378, 45026.325887, 45026.325887, 45027.155159, 45033.449524
9036, 45027.354403, 1.198635, 0.539145, 45027.354403, 45027.354403, 45028.553038, 45028.553038, 45033.449524, 45033.988669
9037, 45031.657764, 1.260049, 2.310564, 45031.657764, 45031.657764, 45032.917813, 45032.917813, 45033.988669, 45036.299233
9038, 45037.718083, 0.137840, 0.308286, 45037.718083, 45037.718083, 45037.855923, 45037.855923, 45037.855923, 45038.164209
9039, 45042.744949, 2.516970, 2.923094, 45042.744949, 45042.744949, 45045.261919, 45045.261919, 45045.261919, 45048.185013
9040, 45063.626314, 0.661918, 0.469285, 45063.626314, 45063.626314, 45064.288233, 45064.288233, 45064.288233, 45065.089893
9041, 45064.370354, 0.332375, 0.690653, 45064.370354, 45064.370354, 45064.702729, 45064.702729, 45065.089893, 45065.780547
9042, 45067.178642, 2.726181, 0.162295, 45067.178642, 45067.178642, 45069.904823, 45069.904823, 45069.904823, 45070.611553
9043, 45069.944097, 0.544435, 2.425972, 45069.944097, 45069.944097, 45070.488532, 45070.488532, 45070.611553, 45073.466954
9044, 45072.642393, 0.429429, 1.461369, 45072.642393, 45072.642393, 45073.071822, 45073.071822, 45073.466954, 45074.928323
9045, 45078.092615, 0.493084, 1.634380, 45078.092615, 45078.092615, 45078.585698, 45078.585698, 45078.585698, 45080.220078
9046, 45081.457652, 3.963440, 0.490732, 45081.457652, 45081.457652, 45085.421092, 45085.421092, 45087.286059, 45087.776791
