round,Nq1,Nq2,N1,N2,W1,W2,X1,X2,T1,T2,VarW1,VarW2
20683, 0.000, 0.213, 0.021, 0.634, 0.000, 0.929, 0.102, 1.102, 0.102, 2.032, -nan, inf
20684, 0.000, 0.000, 0.952, 0.048, 0.000, 0.000, 0.163, 0.000, 0.163, 0.000, -nan, 0.000
20685, 0.000, 0.260, 0.016, 0.559, 0.000, 1.784, 0.119, 0.408, 0.119, 2.193, -nan, inf
20686, 0.000, 0.000, 0.051, 0.151, 0.000, -0.000, 0.194, 0.577, 0.194, 0.577, -nan, -nan
20687, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20688, 0.158, 0.098, 0.360, 0.295, 2.028, 0.693, 0.567, 1.837, 2.595, 2.530, -nan, inf
20689, 0.000, 0.000, 0.353, 0.647, 0.000, 0.000, 1.083, 0.000, 1.083, 0.000, -nan, 0.000
20690, 0.000, 0.552, 0.030, 1.314, 0.000, 2.326, 0.132, 1.066, 0.132, 3.392, -nan, inf
20691, 0.000, 0.000, 0.172, 0.345, 0.000, 0.000, 0.663, 1.329, 0.663, 1.329, -nan, -nan
20692, 0.000, 0.000, 0.046, 0.010, 0.000, -0.000, 1.241, 0.263, 1.241, 0.263, -nan, -nan
20693, 0.000, 0.000, 0.655, 0.264, 0.000, 0.000, 4.433, 1.786, 4.433, 1.786, -nan, -nan
20694, 0.000, 0.000, 0.055, 0.945, 0.000, 0.000, 0.054, 0.000, 0.054, 0.000, -nan, 0.000
20695, 0.000, 1.000, 0.604, 1.396, 0.000, 0.000, 0.580, 0.000, 0.580, 0.000, -nan, 0.000
20696, 0.000, 2.000, 0.788, 2.212, 0.000, 0.000, 1.951, 0.000, 1.951, 0.000, -nan, 0.000
20697, 0.000, 3.000, 0.762, 3.238, 0.000, 0.000, 1.325, 0.000, 1.325, 0.000, -nan, 0.000
20698, 0.000, 2.152, 0.384, 2.768, 0.000, 0.000, 2.613, 0.000, 2.613, 0.000, -nan, 0.000
20699, 0.000, 0.375, 0.229, 0.575, 0.000, 0.819, 1.287, 0.306, 1.287, 1.125, -nan, inf
20700, 0.000, 0.000, 0.154, 0.119, 0.000, -0.000, 0.842, 0.651, 0.842, 0.651, -nan, -nan
20701, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20702, 0.161, 0.583, 0.810, 0.827, 0.458, 0.272, 1.389, 0.421, 1.847, 0.693, -nan, inf
20703, 0.000, 0.000, 0.036, 0.017, 0.000, -0.000, 0.455, 0.218, 0.455, 0.218, -nan, -nan
20704, 0.000, 0.000, 0.123, 0.039, 0.000, -0.000, 0.340, 0.106, 0.340, 0.106, -nan, -nan
20705, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20706, 0.027, 0.213, 0.267, 0.257, 0.238, 0.001, 1.890, 0.381, 2.128, 0.383, -nan, inf
20707, 0.000, 0.000, 0.011, 0.861, 0.000, 0.000, 0.024, 1.884, 0.024, 1.884, -nan, -nan
20708, 0.000, 0.000, 0.210, 0.024, 0.000, 0.000, 0.584, 0.068, 0.584, 0.068, -nan, -nan
20709, 0.000, 0.000, 0.145, 0.058, 0.000, -0.000, 0.463, 0.185, 0.463, 0.185, -nan, -nan
20710, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20711, 0.021, 0.271, 0.190, 0.431, 0.224, 1.298, 1.534, 0.366, 1.757, 1.663, -nan, inf
20712, 0.000, 0.000, 0.014, 0.042, 0.000, 0.000, 0.179, 0.520, 0.179, 0.520, -nan, -nan
20713, 0.000, 0.000, 0.835, 0.165, 0.000, 0.000, 1.127, 0.000, 1.127, 0.000, -nan, 0.000
20714, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20715, 0.076, 1.924, 0.199, 2.801, 0.506, 0.000, 0.312, 0.000, 0.818, 0.000, -nan, 0.000
20716, 0.000, 1.458, 0.012, 2.447, 0.000, 0.000, 0.018, 0.000, 0.018, 0.000, -nan, 0.000
20717, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20718, 0.074, 0.673, 0.298, 0.945, 0.548, 1.991, 1.104, 0.017, 1.653, 2.008, -nan, inf
20719, 0.000, 0.000, 0.118, 0.882, 0.000, 0.000, 0.627, 0.000, 0.627, 0.000, -nan, 0.000
20720, 0.000, 0.283, 0.111, 0.811, 0.000, 0.446, 0.287, 0.919, 0.287, 1.364, -nan, inf
20721, 0.000, 0.000, 0.124, 0.359, 0.000, -0.000, 0.413, 1.195, 0.413, 1.195, -nan, -nan
20722, 0.000, 0.000, 0.482, 0.204, 0.000, 0.000, 0.817, 0.346, 0.817, 0.346, -nan, -nan
20723, 0.000, 0.000, 0.056, 0.001, 0.000, -0.000, 0.225, 0.002, 0.225, 0.002, -nan, -nan
20724, 0.000, 0.000, 0.340, 0.323, 0.000, 0.000, 0.508, 0.482, 0.508, 0.482, -nan, -nan
20725, 0.000, 0.000, 0.142, 0.043, 0.000, 0.000, 1.668, 0.508, 1.668, 0.508, -nan, -nan
20726, 0.000, 0.000, 0.876, 0.032, 0.000, 0.000, 2.561, 0.094, 2.561, 0.094, -nan, -nan
20727, 0.000, 0.000, 0.259, 0.191, 0.000, -0.000, 0.661, 0.487, 0.661, 0.487, -nan, -nan
20728, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20729, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
20730, 1.780, 0.220, 2.780, 0.220, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
20731, 0.417, 1.834, 0.653, 2.598, 1.267, 0.000, 0.098, 0.000, 1.365, 0.000, -nan, 0.000
20732, 0.000, 0.346, 0.001, 0.568, 0.000, 1.034, 0.008, 0.572, 0.008, 1.606, -nan, inf
20733, 0.000, 0.000, 0.169, 0.076, 0.000, 0.000, 0.570, 0.257, 0.570, 0.257, -nan, -nan
20734, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20735, 0.431, 0.196, 0.967, 0.609, 2.197, 0.469, 0.530, 1.634, 2.728, 2.103, -nan, inf
20736, 0.000, 0.000, 0.002, 0.004, 0.000, 0.000, 0.012, 0.028, 0.012, 0.028, -nan, -nan
20737, 0.000, 0.000, 0.278, 0.722, 0.000, 0.000, 0.503, 0.000, 0.503, 0.000, -nan, 0.000
20738, 0.000, 0.167, 0.077, 0.259, 0.000, 0.770, 0.662, 0.025, 0.662, 0.795, -nan, inf
20739, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20740, 0.171, 0.829, 1.143, 0.857, 0.238, 0.000, 1.119, 0.000, 1.357, 0.000, -nan, 0.000
20741, 0.000, 0.224, 0.038, 0.379, 0.000, 1.650, 0.605, 0.807, 0.605, 2.457, -nan, inf
20742, 0.000, 0.000, 0.030, 0.280, 0.000, -0.000, 0.093, 0.853, 0.093, 0.853, -nan, -nan
20743, 0.000, 0.000, 0.004, 0.109, 0.000, -0.000, 0.014, 0.361, 0.014, 0.361, -nan, -nan
20744, 0.000, 0.000, 0.301, 0.527, 0.000, 0.000, 0.326, 0.571, 0.326, 0.571, -nan, -nan
20745, 0.000, 0.000, 0.033, 0.181, 0.000, -0.000, 0.168, 0.912, 0.168, 0.912, -nan, -nan
20746, 0.000, 0.000, 0.096, 0.018, 0.000, -0.000, 0.368, 0.068, 0.368, 0.068, -nan, -nan
20747, 0.000, 0.000, 0.166, 0.674, 0.000, -0.000, 0.479, 1.941, 0.479, 1.941, -nan, -nan
20748, 0.000, 0.000, 0.009, 0.118, 0.000, -0.000, 0.024, 0.326, 0.024, 0.326, -nan, -nan
20749, 0.000, 0.000, 0.038, 0.211, 0.000, -0.000, 0.181, 1.005, 0.181, 1.005, -nan, -nan
20750, 0.000, 0.000, 0.216, 0.124, 0.000, 0.000, 1.501, 0.865, 1.501, 0.865, -nan, -nan
20751, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20752, 0.362, 0.213, 0.833, 0.742, 0.343, 0.000, 0.102, 0.000, 0.445, 0.000, -nan, 0.000
20753, 0.000, 0.025, 0.020, 0.961, 0.000, 0.026, 0.097, 4.528, 0.097, 4.554, -nan, inf
20754, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20755, 0.028, 0.364, 0.192, 0.858, 0.068, 0.553, 0.329, 0.643, 0.396, 1.196, -nan, inf
20756, 0.000, 0.000, 0.918, 0.040, 0.000, -0.000, 1.519, 0.067, 1.519, 0.067, -nan, -nan
20757, 0.000, 0.000, 0.119, 0.310, 0.000, 0.000, 0.648, 1.696, 0.648, 1.696, -nan, -nan
20758, 0.000, 0.000, 0.721, 0.279, 0.000, 0.000, 0.562, 0.000, 0.562, 0.000, -nan, 0.000
20759, 0.000, 0.509, 0.135, 1.032, 0.000, 1.034, 0.375, 0.415, 0.375, 1.449, -nan, inf
20760, 0.000, 0.000, 0.351, 0.440, 0.000, -0.000, 0.435, 0.545, 0.435, 0.545, -nan, -nan
20761, 0.000, 0.000, 0.084, 0.067, 0.000, -0.000, 0.289, 0.231, 0.289, 0.231, -nan, -nan
20762, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20763, 0.016, 0.048, 0.047, 0.224, 0.106, 0.221, 0.098, 0.940, 0.204, 1.161, -nan, inf
20764, 0.000, 0.000, 0.059, 0.071, 0.000, -0.000, 0.239, 0.289, 0.239, 0.289, -nan, -nan
20765, 0.000, 0.000, 0.066, 0.170, 0.000, 0.000, 0.114, 0.293, 0.114, 0.293, -nan, -nan
20766, 0.000, 0.000, 0.010, 0.514, 0.000, -0.000, 0.079, 3.905, 0.079, 3.905, -nan, -nan
20767, 0.000, 0.000, 0.529, 0.011, 0.000, 0.000, 4.604, 0.096, 4.604, 0.096, -nan, -nan
20768, 0.000, 0.000, 0.030, 0.083, 0.000, 0.000, 0.333, 0.929, 0.333, 0.929, -nan, -nan
20769, 0.000, 0.000, 0.021, 0.034, 0.000, 0.000, 0.134, 0.220, 0.134, 0.220, -nan, -nan
20770, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20771, 0.295, 0.169, 0.678, 0.258, 1.314, 0.367, 0.386, 0.028, 1.700, 0.395, -nan, inf
20772, 0.000, 0.000, 0.299, 0.701, 0.000, 0.000, 1.254, 0.000, 1.254, 0.000, -nan, 0.000
20773, 0.000, 1.000, 0.089, 1.911, 0.000, 0.000, 0.269, 0.000, 0.269, 0.000, -nan, 0.000
20774, 0.000, 2.000, 1.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20775, 0.241, 1.873, 0.533, 2.519, 1.639, 4.351, 0.339, 0.036, 1.978, 4.386, -nan, inf
20776, 0.000, 0.000, 0.140, 0.110, 0.000, -0.000, 0.916, 0.722, 0.916, 0.722, -nan, -nan
20777, 0.000, 0.000, 0.033, 0.521, 0.000, 0.000, 0.079, 1.253, 0.079, 1.253, -nan, -nan
20778, 0.000, 0.000, 0.101, 0.053, 0.000, 0.000, 1.058, 0.548, 1.058, 0.548, -nan, -nan
20779, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20780, 0.476, 0.524, 0.954, 1.046, 0.595, 0.000, 0.004, 0.000, 0.598, 0.000, -nan, 0.000
20781, 0.000, 0.636, 0.094, 1.070, 0.000, 2.114, 0.717, 1.188, 0.717, 3.301, -nan, inf
20782, 0.000, 0.000, 0.754, 0.218, 0.000, -0.000, 2.531, 0.730, 2.531, 0.730, -nan, -nan
20783, 0.000, 0.000, 0.195, 0.585, 0.000, 0.000, 0.392, 1.174, 0.392, 1.174, -nan, -nan
20784, 0.000, 0.000, 0.560, 0.094, 0.000, 0.000, 2.808, 0.471, 2.808, 0.471, -nan, -nan
20785, 0.000, 0.000, 0.720, 0.280, 0.000, 0.000, 0.472, 0.000, 0.472, 0.000, -nan, 0.000
20786, 0.000, 0.350, 0.230, 0.470, 0.000, 0.719, 1.382, 0.003, 1.382, 0.721, -nan, inf
20787, 0.000, 0.000, 0.900, 0.100, 0.000, 0.000, 0.849, 0.000, 0.849, 0.000, -nan, 0.000
20788, 0.000, 0.257, 0.196, 0.442, 0.000, 0.359, 1.169, 0.743, 1.169, 1.102, -nan, inf
20789, 0.000, 0.000, 0.036, 0.224, 0.000, 0.000, 0.089, 0.551, 0.089, 0.551, -nan, -nan
20790, 0.000, 0.000, 0.016, 0.091, 0.000, -0.000, 0.041, 0.234, 0.041, 0.234, -nan, -nan
20791, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20792, 0.648, 0.352, 1.648, 0.352, 0.490, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20793, 0.052, 0.371, 0.198, 0.636, 0.509, 0.776, 0.924, 1.834, 1.433, 2.610, -nan, inf
20794, 0.000, 0.000, 0.077, 0.118, 0.000, -0.000, 0.509, 0.774, 0.509, 0.774, -nan, -nan
20795, 0.000, 0.000, 0.033, 0.312, 0.000, 0.000, 0.200, 1.885, 0.200, 1.885, -nan, -nan
20796, 0.000, 0.000, 0.331, 0.032, 0.000, 0.000, 2.460, 0.239, 2.460, 0.239, -nan, -nan
20797, 0.000, 0.000, 0.112, 0.216, 0.000, 0.000, 0.903, 1.743, 0.903, 1.743, -nan, -nan
20798, 0.000, 0.000, 0.271, 0.118, 0.000, 0.000, 0.459, 0.199, 0.459, 0.199, -nan, -nan
20799, 0.000, 0.000, 0.025, 0.045, 0.000, -0.000, 0.317, 0.578, 0.317, 0.578, -nan, -nan
20800, 0.000, 0.000, 0.572, 0.428, 0.000, 0.000, 1.738, 0.000, 1.738, 0.000, -nan, 0.000
20801, 0.000, 0.194, 0.141, 1.053, 0.000, 0.000, 0.359, 0.000, 0.359, 0.000, -nan, 0.000
20802, 0.000, 0.701, 0.571, 1.130, 0.000, 0.000, 1.327, 0.000, 1.327, 0.000, -nan, 0.000
20803, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20804, 1.000, 1.000, 2.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
20805, 2.000, 1.000, 3.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
20806, 1.255, 2.745, 2.255, 2.745, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
20807, 0.312, 4.643, 1.062, 4.894, 0.788, 0.000, 1.854, 0.000, 2.642, 0.000, -nan, 0.000
20808, 0.000, 5.000, 0.923, 5.077, 0.000, 0.000, 1.409, 0.000, 1.409, 0.000, -nan, 0.000
20809, 0.000, 6.000, 0.620, 6.380, 0.000, 0.000, 0.250, 0.000, 0.250, 0.000, -nan, 0.000
20810, 0.000, 7.000, 1.000, 7.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20811, 0.193, 6.994, 0.482, 7.705, 0.983, 0.000, 0.488, 0.000, 1.471, 0.000, -nan, 0.000
20812, 0.000, 4.000, 0.510, 4.490, 0.000, 0.000, 2.312, 0.000, 2.312, 0.000, -nan, 0.000
20813, 0.000, 1.186, 0.060, 1.593, 0.000, 3.464, 0.578, 0.454, 0.578, 3.918, -nan, inf
20814, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20815, 0.188, 0.221, 0.418, 0.405, 1.329, 1.266, 0.302, 0.037, 1.631, 1.302, -nan, inf
20816, 0.000, 0.000, 0.043, 0.039, 0.000, 0.000, 0.203, 0.183, 0.203, 0.183, -nan, -nan
20817, 0.000, 0.000, 0.268, 0.326, 0.000, 0.000, 1.352, 1.645, 1.352, 1.645, -nan, -nan
20818, 0.000, 0.000, 0.032, 0.051, 0.000, -0.000, 0.301, 0.478, 0.301, 0.478, -nan, -nan
20819, 0.000, 0.000, 0.042, 0.074, 0.000, 0.000, 0.336, 0.584, 0.336, 0.584, -nan, -nan
20820, 0.000, 0.000, 0.006, 0.049, 0.000, -0.000, 0.107, 0.862, 0.107, 0.862, -nan, -nan
20821, 0.000, 0.000, 0.082, 0.632, 0.000, 0.000, 0.204, 1.573, 0.204, 1.573, -nan, -nan
20822, 0.000, 0.000, 0.430, 0.217, 0.000, -0.000, 1.630, 0.823, 1.630, 0.823, -nan, -nan
20823, 0.000, 0.000, 0.056, 0.094, 0.000, 0.000, 0.360, 0.599, 0.360, 0.599, -nan, -nan
20824, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20825, 0.702, 0.298, 1.702, 0.298, 1.240, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20826, 0.292, 1.708, 1.292, 1.708, 0.392, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20827, 0.102, 1.917, 0.358, 2.661, 0.367, 0.000, 0.554, 0.000, 0.921, 0.000, -nan, 0.000
20828, 0.000, 0.218, 0.042, 0.675, 0.000, 0.880, 0.211, 1.400, 0.211, 2.280, -nan, inf
20829, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20830, 0.409, 0.591, 0.890, 1.110, 0.444, 0.000, 0.080, 0.000, 0.524, 0.000, -nan, 0.000
20831, 0.000, 2.000, 0.535, 2.465, 0.000, 0.000, 0.239, 0.000, 0.239, 0.000, -nan, 0.000
20832, 0.000, 0.380, 0.064, 0.582, 0.000, 1.172, 0.804, 1.374, 0.804, 2.546, -nan, inf
20833, 0.000, 0.000, 0.138, 0.424, 0.000, 0.000, 0.167, 0.512, 0.167, 0.512, -nan, -nan
20834, 0.000, 0.000, 0.420, 0.580, 0.000, 0.000, 0.021, 0.000, 0.021, 0.000, -nan, 0.000
20835, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20836, 0.265, 1.735, 0.597, 2.403, 0.384, 0.000, 0.096, 0.000, 0.479, 0.000, -nan, 0.000
20837, 0.000, 2.582, 0.093, 3.489, 0.000, 0.000, 0.133, 0.000, 0.133, 0.000, -nan, 0.000
20838, 0.000, 2.205, 0.107, 3.098, 0.000, 0.000, 0.530, 0.000, 0.530, 0.000, -nan, 0.000
20839, 0.000, 0.695, 0.174, 1.080, 0.000, 1.846, 1.011, 0.395, 1.011, 2.241, -nan, inf
20840, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20841, 0.014, 0.673, 0.691, 0.724, 0.045, 0.033, 2.110, 0.127, 2.156, 0.160, -nan, inf
20842, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20843, 0.084, 0.302, 0.462, 0.359, 0.598, 0.055, 2.101, 0.353, 2.699, 0.408, -nan, inf
20844, 0.000, 0.000, 0.242, 0.758, 0.000, 0.000, 0.477, 0.000, 0.477, 0.000, -nan, 0.000
20845, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20846, 1.000, 1.000, 2.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
20847, 1.879, 1.121, 2.879, 1.121, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
20848, 0.104, 0.909, 0.269, 1.046, 0.602, 1.156, 0.977, 0.150, 1.579, 1.306, -nan, inf
20849, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20850, 0.191, 0.603, 0.441, 1.352, 0.265, 0.000, 0.083, 0.000, 0.348, 0.000, -nan, 0.000
20851, 0.000, 0.256, 0.247, 0.349, 0.000, 0.066, 1.674, 0.559, 1.674, 0.625, -nan, inf
20852, 0.000, 0.000, 0.123, 0.147, 0.000, -0.000, 0.220, 0.262, 0.220, 0.262, -nan, -nan
20853, 0.000, 0.000, 0.154, 0.191, 0.000, -0.000, 0.465, 0.576, 0.465, 0.576, -nan, -nan
20854, 0.000, 0.000, 0.002, 0.358, 0.000, -0.000, 0.019, 3.108, 0.019, 3.108, -nan, -nan
20855, 0.000, 0.000, 0.003, 0.048, 0.000, -0.000, 0.024, 0.349, 0.024, 0.349, -nan, -nan
20856, 0.000, 0.000, 0.142, 0.038, 0.000, 0.000, 1.351, 0.364, 1.351, 0.364, -nan, -nan
20857, 0.000, 0.000, 0.012, 0.040, 0.000, 0.000, 0.362, 1.270, 0.362, 1.270, -nan, -nan
20858, 0.000, 0.000, 0.072, 0.371, 0.000, 0.000, 0.601, 3.114, 0.601, 3.114, -nan, -nan
20859, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20860, 0.009, 0.481, 0.439, 0.699, 0.079, 0.547, 3.923, 1.479, 4.002, 2.026, -nan, inf
20861, 0.000, 0.000, 0.007, 0.105, 0.000, 0.000, 0.037, 0.567, 0.037, 0.567, -nan, -nan
20862, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20863, 0.058, 0.942, 0.147, 1.853, 0.117, 0.000, 0.061, 0.000, 0.177, 0.000, -nan, 0.000
20864, 0.000, 2.000, 1.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20865, 0.070, 1.061, 0.202, 1.679, 0.331, 1.834, 0.300, 1.109, 0.631, 2.943, -nan, inf
20866, 0.000, 0.000, 0.084, 0.201, 0.000, 0.000, 0.295, 0.708, 0.295, 0.708, -nan, -nan
20867, 0.000, 0.000, 0.333, 0.629, 0.000, -0.000, 0.260, 0.491, 0.260, 0.491, -nan, -nan
20868, 0.000, 0.000, 0.427, 0.164, 0.000, -0.000, 0.462, 0.178, 0.462, 0.178, -nan, -nan
20869, 0.000, 0.000, 0.332, 0.178, 0.000, -0.000, 0.875, 0.468, 0.875, 0.468, -nan, -nan
20870, 0.000, 0.000, 0.140, 0.158, 0.000, 0.000, 0.876, 0.988, 0.876, 0.988, -nan, -nan
20871, 0.000, 0.000, 0.460, 0.276, 0.000, -0.000, 1.495, 0.896, 1.495, 0.896, -nan, -nan
20872, 0.000, 0.000, 0.097, 0.024, 0.000, 0.000, 1.068, 0.265, 1.068, 0.265, -nan, -nan
20873, 0.000, 0.000, 0.087, 0.050, 0.000, -0.000, 0.679, 0.390, 0.679, 0.390, -nan, -nan
20874, 0.000, 0.000, 0.128, 0.327, 0.000, 0.000, 0.627, 1.597, 0.627, 1.597, -nan, -nan
20875, 0.000, 0.000, 0.009, 0.029, 0.000, 0.000, 0.106, 0.337, 0.106, 0.337, -nan, -nan
20876, 0.000, 0.000, 0.029, 0.022, 0.000, -0.000, 0.153, 0.118, 0.153, 0.118, -nan, -nan
20877, 0.000, 0.000, 0.213, 0.206, 0.000, -0.000, 0.184, 0.178, 0.184, 0.178, -nan, -nan
20878, 0.000, 0.000, 0.005, 0.995, 0.000, 0.000, 0.006, 0.000, 0.006, 0.000, -nan, 0.000
20879, 0.000, 0.389, 0.250, 0.951, 0.000, 0.221, 0.397, 0.672, 0.397, 0.892, -nan, inf
20880, 0.000, 0.000, 0.238, 0.503, 0.000, 0.000, 0.277, 0.586, 0.277, 0.586, -nan, -nan
20881, 0.000, 0.000, 0.095, 0.280, 0.000, 0.000, 0.140, 0.409, 0.140, 0.409, -nan, -nan
20882, 0.000, 0.000, 0.232, 0.768, 0.000, 0.000, 0.263, 0.000, 0.263, 0.000, -nan, 0.000
20883, 0.000, 0.643, 0.007, 1.635, 0.000, 0.000, 0.012, 0.000, 0.012, 0.000, -nan, 0.000
20884, 0.000, 0.391, 0.292, 1.100, 0.000, 0.000, 0.387, 0.000, 0.387, 0.000, -nan, 0.000
20885, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20886, 0.038, 0.528, 0.079, 0.984, 0.139, 1.363, 0.009, 0.297, 0.148, 1.659, -nan, inf
20887, 0.000, 0.000, 0.070, 0.169, 0.000, 0.000, 0.387, 0.939, 0.387, 0.939, -nan, -nan
20888, 0.000, 0.000, 0.005, 0.104, 0.000, 0.000, 0.032, 0.725, 0.032, 0.725, -nan, -nan
20889, 0.000, 0.000, 0.157, 0.115, 0.000, 0.000, 0.382, 0.279, 0.382, 0.279, -nan, -nan
20890, 0.000, 0.000, 0.294, 0.586, 0.000, -0.000, 0.894, 1.782, 0.894, 1.782, -nan, -nan
20891, 0.000, 0.000, 0.106, 0.002, 0.000, -0.000, 0.565, 0.013, 0.565, 0.013, -nan, -nan
20892, 0.000, 0.000, 0.055, 0.032, 0.000, 0.000, 0.175, 0.103, 0.175, 0.103, -nan, -nan
20893, 0.000, 0.000, 0.060, 0.940, 0.000, 0.000, 0.149, 0.000, 0.149, 0.000, -nan, 0.000
20894, 0.000, 0.259, 0.052, 0.484, 0.000, 2.689, 0.670, 0.231, 0.670, 2.920, -nan, inf
20895, 0.000, 0.000, 0.001, 0.017, 0.000, -0.000, 0.004, 0.063, 0.004, 0.063, -nan, -nan
20896, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
20897, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
20898, 1.569, 0.431, 2.569, 0.431, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
20899, 2.000, 1.000, 3.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
20900, 1.739, 2.261, 2.739, 2.261, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
20901, 0.287, 3.423, 0.745, 3.885, 1.267, 3.289, 2.375, 0.382, 3.642, 3.671, -nan, inf
20902, 0.000, 0.000, 0.146, 0.499, 0.000, -0.000, 0.587, 2.005, 0.587, 2.005, -nan, -nan
20903, 0.000, 0.000, 0.416, 0.027, 0.000, 0.000, 1.234, 0.080, 1.234, 0.080, -nan, -nan
20904, 0.000, 0.000, 0.266, 0.130, 0.000, 0.000, 0.507, 0.247, 0.507, 0.247, -nan, -nan
20905, 0.000, 0.000, 0.581, 0.419, 0.000, 0.000, 0.581, 0.000, 0.581, 0.000, -nan, 0.000
20906, 0.000, 0.151, 0.118, 0.201, 0.000, 0.238, 0.843, 0.117, 0.843, 0.354, -nan, inf
20907, 0.000, 0.000, 0.139, 0.028, 0.000, -0.000, 1.594, 0.322, 1.594, 0.322, -nan, -nan
20908, 0.000, 0.000, 0.262, 0.123, 0.000, 0.000, 2.541, 1.191, 2.541, 1.191, -nan, -nan
20909, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
